Time [d]	u [m/s]	v [m/s]	Tair [deg C]	sol [W/m2]	vap [mbar]	lw [W/m2]	precip [m/h]
48379	3.02230501174927	0	7.597253417969	295.307891845703	5.13536437851445	268.69287109375	0
48380	1.54380011558533	0	8.83001098632803	297.938323974609	5.20856589800308	275.433990478516	0
48381	1.31536602973938	0	9.43718872070303	170.685012817383	8.54560467286571	305.452697753906	1.2248308646829e-05
48382	2.56397390365601	0	9.733728027344	262.240814208984	8.41965457361457	290.892242431641	6.81889509400611e-06
48383	2.94028568267822	0	8.20595703125002	293.996826171875	5.81549665931277	272.507781982422	2.31204694500775e-06
48384	1.33622217178345	0	8.71206054687502	259.800201416016	5.23991536741689	293.334777832031	0
48385	1.46367037296295	0	8.50158081054701	189.783477783203	6.40395139275734	307.560882568359	4.02401054897281e-06
48386	1.70128381252289	0	8.94078979492201	194.43310546875	6.47312428474536	306.329742431641	5.61496967242825e-06
48387	2.73842358589172	0	9.442620849609	193.437561035156	7.12263425540492	313.614440917969	1.51465845495598e-06
48388	1.7832305431366	0	9.874108886719	165.010101318359	9.33472360695049	317.128723144531	6.45737751862422e-06
48389	1.3492683172226	0	10.832574462891	191.142349243164	8.89393795287915	315.300811767578	3.08938865600794e-07
48390	1.70881521701813	0	15.097467041016	296.685394287109	8.18049795226389	296.533660888672	0
48391	1.96811389923096	0	16.279901123047	251.761367797852	8.45068810163996	323.9599609375	0
48392	1.29322743415833	0	15.134271240234	224.097152709961	7.97870093334861	316.765563964844	1.01841515566371e-06
48393	1.87737739086151	0	17.623590087891	325.762878417969	11.2892032481042	313.497711181641	0
48394	2.31665396690369	0	15.757470703125	328.847869873047	8.91586913836847	306.798828125	9.08694725391494e-07
48395	2.55106401443481	0	14.311517333984	303.552642822266	7.96883930784196	310.940216064453	4.90932102871333e-07
48396	3.27114200592041	0	12.313592529297	279.284820556641	8.42812274278346	311.225341796875	0
48397	4.09969711303711	0	10.365960693359	324.632720947266	6.54838472609638	283.036407470703	0
48398	3.10529017448425	0	8.963372802734	263.869110107422	6.59554536085454	290.578247070312	7.56238377006311e-06
48399	3.54914259910583	0	10.349053955078	291.393920898438	6.39373850275322	288.660614013672	0
48400	1.8117880821228	0	11.120324707031	227.861770629883	8.60570547976669	321.665679931641	4.33900317552292e-06
48401	3.59362411499023	0	10.379235839844	249.318984985352	9.66236148333894	323.660247802734	7.55369001126383e-06
48402	3.05958795547485	0	7.93126831054701	219.257217407227	7.62018543161301	310.914215087891	1.41743587139192e-06
48403	2.77109813690186	0	8.89791259765605	181.51416015625	9.16937443108015	322.579223632812	7.10900015595447e-06
48404	2.98897075653076	0	9.22530517578105	4.71499395370483	11.0058308969912	346.359008789062	0.000125472547046633
48405	2.06964182853699	0	10.866265869141	101.376083374023	11.7538954853803	344.176483154297	9.57931863215183e-06
48406	1.66697132587433	0	11.385034179688	107.711402893066	12.5374041872526	343.852966308594	9.92367960053445e-06
48407	1.52969431877136	0	13.368646240234	175.40983581543	12.9367406780425	332.165924072266	1.59056970814062e-05
48408	1.19581937789917	0	15.088616943359	257.246673583984	10.5934019142755	321.242584228516	0
48409	1.19371783733368	0	14.330621337891	276.700866699219	12.8134587201249	313.258880615234	1.57904691554399e-05
48410	1.28030908107758	0	13.658959960938	267.80029296875	12.7391170275485	313.134643554688	1.91711034050159e-05
48411	1.45653462409973	0	12.732415771484	227.706481933594	12.4403656845594	315.287384033203	2.43404206735755e-05
48412	1.30883574485779	0	12.909936523438	217.028610229492	10.5721127031906	327.610137939453	4.627230825665e-07
48413	1.24811446666718	0	12.320703125	174.636520385742	11.9381611797031	330.938568115234	1.84841115292834e-05
48414	1.6850391626358	0	12.108636474609	158.016067504883	12.792423476639	337.028045654297	2.86870353092025e-05
48415	1.81835329532623	0	12.5443359375	160.15754699707	13.1044274602069	335.348449707031	2.10542728180169e-05
48416	1.2396115064621	0	12.773736572266	175.83154296875	14.0943889722934	335.851440429688	2.98641801540119e-05
48417	0.974895715713501	0	11.962731933594	193.654693603516	11.4373202965504	331.748474121094	9.71791855085433e-06
48418	2.09428739547729	0	9.21157226562502	52.7107543945312	11.135694248319	329.329650878906	4.575639145009e-05
48419	1.91643738746643	0	11.281793212891	235.732574462891	9.00221938096107	309.131256103516	1.22257018928293e-06
48420	1.30709195137024	0	10.799066162109	214.084411621094	8.40564357115094	304.645416259766	3.78060147138764e-07
48421	1.73342871665955	0	12.220269775391	262.223968505859	9.18181460117645	304.855895996094	0
48422	2.06097316741943	0	10.541192626953	27.4866065979004	12.1314389333021	339.70849609375	4.82784323847025e-05
48423	1.52456498146057	0	11.558129882812	229.183700561523	10.1351417758934	323.094482421875	0
48424	2.72046589851379	0	11.217370605469	250.67008972168	8.91755034592638	299.901428222656	2.20143470465296e-06
48425	1.92810332775116	0	11.216973876953	207.361587524414	9.52642827843544	315.644470214844	1.22150759630636e-06
48426	2.42249298095703	0	10.118310546875	10.3072471618652	11.8796627688886	345.319549560547	6.87133837749975e-05
48427	2.7127845287323	0	11.146203613281	174.311782836914	11.1274380321788	327.571411132812	5.56112960718261e-06
48428	1.46472358703613	0	12.140191650391	208.08479309082	10.0980342280908	322.991577148438	5.52740036457383e-07
48429	1.63291764259338	0	12.326684570312	125.442306518555	10.1660989433874	324.627014160156	1.3109898746835e-06
48430	1.09819161891937	0	13.370050048828	207.609985351562	10.5314081064129	319.100402832031	1.29122200734047e-06
48431	1.74800586700439	0	13.833367919922	238.208999633789	11.2363721015884	315.863464355469	0
48432	2.12714743614197	0	11.250970458984	76.2652053833008	12.3675405921464	348.328216552734	2.69378971198522e-05
48433	1.04399335384369	0	10.287896728516	78.2402114868164	12.2750521561538	343.063751220703	4.71908101139383e-05
48434	1.75539469718933	0	10.314233398438	145.245391845703	11.1392976907461	320.911224365234	3.19995686166092e-05
48435	1.16973388195038	0	8.735925292969	120.415748596191	10.1143534337961	317.201751708984	1.6167231377848e-05
48436	3.10142421722412	0	9.01241455078105	247.56169128418	7.33575610154306	278.176086425781	0
48437	1.92299771308899	0	9.41091308593803	244.184173583984	7.37944825121981	283.826599121094	0
48438	1.48653137683868	0	9.17730102539105	175.334075927734	9.72394310671375	315.056610107422	2.6417175528574e-06
48439	1.68655288219452	0	10.242517089844	62.4319305419922	11.5895267591104	335.215942382812	3.67193085063869e-05
48440	3.7402491569519	0	9.43453369140605	241.938995361328	7.71480637751962	283.594482421875	6.13218212998214e-06
48441	2.09593939781189	0	9.86525878906201	255.992889404297	6.76029047731313	276.404357910156	0
48442	1.36484980583191	0	10.723229980469	221.096893310547	8.18016380191761	299.597106933594	0
48443	1.71004629135132	0	10.949761962891	207.49577331543	8.67804781864515	299.612152099609	0
48444	2.25693678855896	0	9.004144287109	203.470474243164	8.3942531228348	286.754180908203	9.89480112265381e-06
48445	1.85236763954163	0	7.94536743164105	149.794845581055	9.72179070298795	303.620269775391	3.15936510257111e-05
48446	1.68096160888672	0	8.34273681640605	174.837203979492	9.11253473546348	306.674285888672	1.62070076233552e-05
48447	1.99394154548645	0	9.07781372070303	200.179138183594	7.95182013877593	294.483276367188	1.26815494796675e-06
48448	1.10971879959106	0	8.77495727539105	191.993011474609	8.09621665059144	289.516082763672	3.21049734945214e-06
48449	1.65205907821655	0	7.79631958007803	167.824096679688	8.84276627665012	287.433410644531	1.57064520559894e-05
48450	1.64196419715881	0	8.39156494140605	225.67594909668	6.42073954301794	270.946685791016	0
48451	1.29021263122559	0	9.71352539062502	216.681106567383	7.37031476984006	281.491333007812	0
48452	2.15367889404297	0	8.98317871093803	109.417495727539	9.5425170293946	306.857666015625	6.39701384999272e-06
48453	3.54471826553345	0	8.04342041015605	80.7789077758789	8.95294909039977	312.791961669922	1.08161485614902e-05
48454	1.02517259120941	0	9.15401611328105	185.724060058594	8.29280824462874	298.45361328125	0
48455	1.42898654937744	0	12.200738525391	136.109191894531	10.0217392265297	312.838623046875	9.20812415946178e-07
48456	2.27565312385559	0	11.886407470703	137.673828125	10.7977682764384	312.538177490234	4.56666384707206e-06
48457	2.49060082435608	0	8.61672363281201	145.227005004883	6.9124243176997	287.738830566406	0
48458	2.40226697921753	0	7.386224365234	147.329650878906	6.42471433932652	276.343536376953	0
48459	2.08131504058838	0	8.27037963867201	137.000595092773	6.94894699890464	278.458587646484	0
48460	2.30059218406677	0	8.689050292969	147.90608215332	7.0471381992159	275.294219970703	0
48461	0.953170895576477	0	7.23211059570303	130.878234863281	7.15152533881701	284.203582763672	0
48462	1.24239003658295	0	8.13878784179701	152.783721923828	8.21264956571064	272.351623535156	0
48463	1.48392331600189	0	8.14766845703105	157.872436523438	7.60572787236125	267.389556884766	0
48464	2.24301338195801	0	7.85259399414105	140.578094482422	7.01153317051917	272.075317382812	0
48465	2.56569314002991	0	6.88643798828105	76.7808227539062	7.28684769623679	301.535552978516	1.0198726209233e-06
48466	2.15108489990234	0	5.91500244140605	128.307830810547	5.85326544311831	280.016265869141	0
48467	2.11874914169312	0	4.565270996094	106.704208374023	6.8701251463309	279.545013427734	4.84075119149767e-06
48468	2.84240508079529	0	3.490563964844	115.6806640625	5.4094621595597	278.039123535156	0
48469	3.04366278648376	0	3.83840332031201	65.8496856689453	5.49847466101877	293.073455810547	4.62053372353289e-07
48470	2.73337411880493	0	3.066735839844	112.067810058594	4.62662310586485	271.011260986328	0
48471	1.39587318897247	0	3.70406494140605	133.614669799805	4.86679022879539	253.655746459961	0
48472	1.21367180347443	0	3.81780395507803	139.964813232422	5.27658819929175	245.770324707031	0
48473	1.47502398490906	0	4.66542968750002	135.186096191406	6.29681483134596	256.543731689453	0
48474	2.52129650115967	0	5.81023559570303	88.4706268310547	7.78933950414326	294.058258056641	2.66607558943279e-06
48475	2.15611600875854	0	7.135736083984	8.76631641387939	9.84584454722536	319.262145996094	6.95022107619378e-05
48476	2.51759266853333	0	9.34127197265605	104.011543273926	9.30022717034835	283.206817626953	0
48477	2.11630439758301	0	7.40078125000002	127.872337341309	7.02289737115743	255.008422851562	0
48478	1.55587208271027	0	5.96172485351605	107.467506408691	6.38541154844514	268.638122558594	4.89447889625203e-07
48479	1.81904017925262	0	5.34243164062502	53.9603233337402	8.00171734520175	300.620208740234	8.54307876983917e-06
48480	2.05866646766663	0	2.90090332031201	13.4603204727173	7.41128645508721	301.787780761719	4.20865479908469e-05
48481	1.17475187778473	0	3.98735961914105	100.566772460938	7.11602018363112	274.257720947266	0
48482	1.22367775440216	0	3.98961791992201	107.440147399902	6.92690618780981	261.540435791016	0
48483	1.42756426334381	0	4.36760864257803	73.1216583251953	7.2555150363499	281.605499267578	0
48484	2.10991621017456	0	4.39309082031201	68.4327774047852	7.19739962532087	292.252624511719	2.3250350346239e-06
48485	2.66478657722473	0	2.06554565429701	55.2190132141113	6.17849088308575	287.983215332031	3.60661336647658e-06
48486	2.81771874427795	0	2.149163818359	30.6432723999023	6.47274308818319	299.527191162109	1.50626177249554e-05
48487	2.41565871238708	0	3.20903930664105	9.77011680603027	7.60427585463331	305.146179199219	4.35681269866311e-05
48488	2.08957743644714	0	4.23839721679701	9.42246723175049	8.10069159971973	308.936706542969	2.20093938373288e-05
48489	2.39873743057251	0	5.91344604492201	88.6979751586914	8.27256670118418	292.898010253906	4.73590565282697e-06
48490	2.22022938728333	0	6.16652832031201	13.7800416946411	9.3354475604	314.363128662109	9.69836643586556e-05
48491	1.49894618988037	0	7.97207031250002	42.4238548278809	10.414902888319	311.084899902344	1.57979391385905e-05
48492	1.28591537475586	0	7.504388427734	39.3843765258789	10.2767090938399	315.377716064453	8.53210723208678e-06
48493	2.55475902557373	0	5.37917480468803	17.9356155395508	8.86591157144786	306.569519042969	3.72468477710047e-05
48494	2.33795213699341	0	4.23082885742201	11.589373588562	8.12756905865186	304.694854736328	2.90911844381803e-05
48495	1.34355366230011	0	5.00612792968803	56.8430938720703	8.35710983109607	300.692932128906	3.17410139258653e-06
48496	1.36244368553162	0	4.98955688476605	41.6374435424805	8.59080923761238	300.127655029297	3.63738308806206e-06
48497	2.34383869171143	0	1.43349609375002	91.9247589111328	4.82658972578013	250.92106628418	0
48498	1.23257553577423	0	-2.36591186523395	95.8282699584961	3.25760726724616	230.669891357422	0
48499	1.08587157726288	0	-2.301428222656	61.6405181884766	4.29276192750022	260.24169921875	2.43085742113181e-05
48500	1.73618674278259	0	-3.04163208007799	50.3471412658691	4.31956187461883	255.098678588867	9.03199886832025e-06
48501	2.36957788467407	0	-2.87994995117197	88.0142288208008	3.35153761446088	226.746948242188	0
48502	2.92827463150024	0	-0.370581054687989	68.3102416992188	4.70680937478276	244.053131103516	0
48503	4.08292865753174	0	3.13604125976605	60.5123023986816	5.60458070402695	263.132232666016	0
48504	1.35058510303497	0	3.04772338867201	21.8094730377197	7.00042893367434	289.817810058594	2.80582915163703e-05
48505	2.83593797683716	0	-0.478491210937989	39.7692260742188	5.27669410715218	267.339538574219	1.71654230345868e-05
48506	0.844612896442413	0	-4.60581054687498	75.2903289794922	3.33457452004339	226.290435791016	0
48507	1.60187745094299	0	-3.65048828124998	45.5081558227539	3.82186930453634	248.380661010742	0
48508	2.71220421791077	0	1.26870117187502	68.8889541625977	5.186170103895	242.907653808594	0
48509	2.88176941871643	0	2.98287353515605	60.8023223876953	6.00911961454571	251.450485229492	0
48510	2.89593887329102	0	4.497308349609	62.5666427612305	6.58921375465093	252.24853515625	0
48511	2.56476545333862	0	2.644281005859	62.2686424255371	6.31847708763033	248.811538696289	0
48512	1.79123675823212	0	1.69375000000002	61.8253517150879	5.05634213311236	239.094024658203	0
48513	1.09774696826935	0	-1.14121093749998	58.3546752929688	4.75106340467769	245.201126098633	0
48514	2.21452355384827	0	-0.762213134766	55.6921195983887	4.54123747656454	242.755828857422	0
48515	1.60413706302643	0	-2.13269653320299	53.0154075622559	4.61573070260474	241.283020019531	0
48516	1.27264988422394	0	-2.622229003906	53.398738861084	3.61372807542762	239.724914550781	0
48517	1.03388726711273	0	-3.021002197266	47.7329406738281	3.58156277715065	247.546157836914	0
48518	0.916049301624298	0	-2.07864990234395	36.2175025939941	4.82396803463443	267.674224853516	0
48519	0.458686411380768	0	-2.84137573242197	35.564624786377	4.65592934490538	267.183532714844	0
48520	0.384485840797424	0	-1.93771972656197	34.8052711486816	5.08659402094251	263.513885498047	9.05561642462594e-07
48521	0.652379393577576	0	-1.80231323242197	33.5203018188477	5.15220406642592	266.640869140625	0
48522	1.21120429039001	0	-3.26193847656197	22.9177513122559	4.51586669264791	271.658843994141	0
48523	1.3277028799057	0	-3.29300537109395	27.1968994140625	4.40149490081785	267.121154785156	0
48524	3.12462377548218	0	-1.156500244141	15.5633745193481	5.4406843236066	279.025451660156	9.05418952849383e-06
48525	3.76721429824829	0	1.17510375976605	8.08532333374023	6.57016875486324	284.248291015625	2.76329713718345e-05
48526	3.28882122039795	0	0.873101806641046	8.56644058227539	6.48895670231843	281.612915039062	3.63202303156464e-05
48527	2.36973094940186	0	-1.81723632812498	7.30544090270996	5.27158081040086	270.437286376953	3.40327500857206e-05
48528	1.89604592323303	0	0.726281738281045	9.89052963256836	6.3342935467432	280.031860351562	2.99540099351564e-05
48529	1.34512209892273	0	1.037591552734	9.67101860046387	6.54118816258783	281.210052490234	2.3237617925689e-05
48530	1.69794988632202	0	-3.257574462891	29.3645515441895	4.46405665801548	243.716171264648	8.2725054855675e-07
48531	1.41440033912659	0	-5.535803222656	17.0691795349121	3.78170266832887	257.161712646484	0
48532	1.53080058097839	0	-2.81452026367197	22.7561721801758	4.80207689175467	257.618743896484	0
