wind_speed,mixing/coef_mix_hyp,mixing/coef_mix_KH,par_id
0.95392,0.0041493,0.62331,p04215
1.0775,0.0051609,0.83208,p04216
1.0712,0.006359,0.525,p04217
1.0635,0.0068802,0.50373,p04218
0.95555,0.0079405,0.18066,p04219
0.99991,0.0047075,0.65636,p04220
1.1234,0.0070027,0.31923,p04221
1.1656,0.0061766,0.82617,p04222
0.9802,0.0070602,0.13722,p04223
1.1095,0.0078447,0.84417,p04224
1.1079,0.0026547,0.36159,p04225
1.0797,0.0039741,0.19675,p04226
0.87287,0.0034426,0.68144,p04227
1.0424,0.0085817,0.61104,p04228
0.9173,0.0034452,0.61063,p04229
0.80547,0.0071396,0.88981,p04230
0.89773,0.0066074,0.58843,p04231
0.86501,0.007471,0.6015,p04232
1.0744,0.0016269,0.57853,p04233
1.0886,0.0043862,0.33655,p04234
1.0925,0.0060607,0.75802,p04235
1.0888,0.0091559,0.31306,p04236
1.0401,0.0049028,0.88516,p04237
1.1734,0.0083862,0.8169,p04238
1.0347,0.00095582,0.33174,p04239
1.1476,0.0012153,0.52999,p04240
1.0449,0.0025208,0.34244,p04241
1.083,0.0027301,0.40012,p04242
0.9867,0.0037519,0.2233,p04243
0.84521,0.0059512,0.44453,p04244
0.90393,0.0034869,0.52236,p04245
1.1012,0.0099313,0.16096,p04246
1.0159,0.0044307,0.64949,p04247
0.83757,0.0080545,0.4451,p04248
0.9967,0.0027958,0.48808,p04249
1.1092,0.0029781,0.2541,p04250
0.9541,0.0043535,0.52348,p04251
0.84535,0.0032124,0.35587,p04252
1.0857,0.0046268,0.25844,p04253
0.81917,0.0055614,0.35502,p04254
0.86982,0.0037154,0.25257,p04255
1.0193,0.0058298,0.67448,p04256
0.94152,0.008851,0.12134,p04257
1.0305,0.0077654,0.67982,p04258
0.89439,0.0051206,0.71747,p04259
0.80124,0.0068089,0.66279,p04260
1.0583,0.0074353,0.4648,p04261
1.0051,0.0051456,0.56573,p04262
1.1988,0.0017035,0.88533,p04263
0.9761,0.0093792,0.58397,p04264
0.86606,0.0047858,0.5574,p04265
0.98563,0.0065701,0.1964,p04266
0.839,0.0038789,0.56885,p04267
1.0039,0.0038343,0.83323,p04268
1.1009,0.00073533,0.38693,p04269
0.96198,0.0047913,0.32461,p04270
0.90853,0.0060021,0.56203,p04271
1.0675,0.0017734,0.25641,p04272
0.90021,0.004522,0.27445,p04273
0.96573,0.0085921,0.84262,p04274
1.0723,0.0039933,0.14472,p04275
0.88899,0.0011786,0.52539,p04276
0.95545,0.0031678,0.76434,p04277
1.0009,0.0088407,0.33722,p04278
1.1496,0.00010802,0.60581,p04279
0.82714,0.0058715,0.44056,p04280
1.02,0.0091459,0.88088,p04281
0.94174,0.0099369,0.49161,p04282
0.89471,0.0058397,0.36023,p04283
1.1064,0.002667,0.77193,p04284
1.1171,0.0026758,0.14251,p04285
0.96074,0.0026791,0.29176,p04286
0.89846,0.0045083,0.19849,p04287
0.9899,0.0024153,0.56118,p04288
1.078,0.00042763,0.68545,p04289
1.1343,0.0066455,0.36561,p04290
0.89385,0.0096811,0.82955,p04291
0.9944,0.0082123,0.17251,p04292
1.0118,0.0095243,0.24177,p04293
1.1413,0.0010658,0.74225,p04294
0.93228,0.0055651,0.66787,p04295
0.87918,7.8124e-05,0.74062,p04296
1.0678,0.0079544,0.39833,p04297
0.81223,0.0076831,0.49243,p04298
1.0556,0.00097036,0.38201,p04299
0.83719,0.007882,0.1321,p04300
0.89096,0.0044829,0.28284,p04301
1.1993,0.0097955,0.17755,p04302
0.94201,0.0023582,0.84496,p04303
0.80092,0.0030707,0.14412,p04304
1.1476,0.0098769,0.10079,p04305
0.97394,0.0013361,0.79525,p04306
0.93982,0.0059829,0.29386,p04307
0.83171,0.0076187,0.43018,p04308
0.98812,0.0084698,0.43203,p04309
0.86315,0.002748,0.75438,p04310
1.1124,0.0063326,0.5508,p04311
0.9311,0.0088294,0.52415,p04312
1.1718,0.0070652,0.29673,p04313
0.86032,0.0038869,0.83728,p04314
0.96878,0.0080667,0.20712,p04315
0.87205,0.00056217,0.29757,p04316
1.0256,0.001091,0.87523,p04317
1.0816,0.0096167,0.65845,p04318
1.0866,0.0062747,0.74635,p04319
1.0526,0.0069825,0.80992,p04320
1.1044,0.007037,0.73037,p04321
1.0977,0.0019753,0.10111,p04322
0.93125,0.0077463,0.44237,p04323
1.0449,0.0018943,0.60121,p04324
1.0121,0.0021797,0.14513,p04325
0.84701,0.0010482,0.12766,p04326
0.99894,0.0024781,0.11813,p04327
1.0604,0.0056379,0.30201,p04328
1.1904,0.0019045,0.47546,p04329
0.87784,0.00435,0.59821,p04330
0.80243,0.0018687,0.52482,p04331
1.1517,0.0021817,0.51454,p04332
1.0024,0.0075473,0.77869,p04333
1.0401,0.0030728,0.31355,p04334
1.1487,0.002039,0.35608,p04335
1.1637,0.007362,0.34223,p04336
0.8202,0.0031173,0.60676,p04337
1.0963,0.002661,0.32605,p04338
1.1101,0.002237,0.12438,p04339
1.0998,0.0054554,0.81314,p04340
1.0897,0.0081288,0.36651,p04341
0.97468,0.0033804,0.67552,p04342
0.83863,2.8203e-05,0.27572,p04343
0.8627,0.00024857,0.76966,p04344
0.82673,0.0097331,0.20599,p04345
1.142,0.0014691,0.16853,p04346
1.0807,0.00039616,0.17394,p04347
0.94872,0.0067992,0.53925,p04348
1.0044,0.00090392,0.71442,p04349
1.1407,0.0049902,0.88097,p04350
1.0102,0.0055699,0.53034,p04351
1.175,0.001359,0.43544,p04352
0.88112,0.0066685,0.88206,p04353
1.1795,0.0073885,0.6871,p04354
0.92313,0.0074065,0.69802,p04355
0.86539,0.0073848,0.23481,p04356
0.80776,0.0073576,0.86284,p04357
0.80809,0.0064375,0.50259,p04358
1.1945,0.0051784,0.79916,p04359
0.98355,0.0077944,0.86389,p04360
0.97977,0.0077819,0.4827,p04361
1.1736,0.0057551,0.87561,p04362
0.86766,0.0091054,0.5678,p04363
0.81145,0.0065819,0.1907,p04364
1.1582,0.0039852,0.82347,p04365
0.98044,0.0047777,0.29469,p04366
0.96838,0.0098575,0.66468,p04367
0.96001,0.0046795,0.73511,p04368
0.96528,0.00223,0.66331,p04369
0.96652,0.0070131,0.23648,p04370
1.1776,0.0047017,0.71178,p04371
1.0349,0.00687,0.11655,p04372
1.1486,0.0015564,0.87772,p04373
0.89037,0.0032963,0.54882,p04374
1.1458,0.0099511,0.13579,p04375
0.86208,0.0071704,0.31116,p04376
0.94178,0.0088639,0.27885,p04377
1.1022,0.0093339,0.20151,p04378
1.1623,0.0086134,0.27311,p04379
0.80471,1.2088e-05,0.76249,p04380
0.9886,0.0012384,0.32767,p04381
1.1934,0.008406,0.26882,p04382
1.1891,0.006471,0.47316,p04383
0.88344,0.00022865,0.3718,p04384
1.189,0.0057294,0.85683,p04385
1.1805,0.0036037,0.71493,p04386
0.97554,0.001518,0.63617,p04387
1.0614,0.0093418,0.34829,p04388
1.0653,0.0079514,0.14085,p04389
1.1056,0.0059249,0.48828,p04390
1.1455,0.0030005,0.64965,p04391
0.85278,0.0043928,0.53827,p04392
0.96067,0.0060087,0.23305,p04393
0.80223,0.0055544,0.82825,p04394
0.87922,0.0070923,0.13274,p04395
0.82028,0.00031122,0.29414,p04396
1.0117,0.0002086,0.40106,p04397
1.1879,0.0017368,0.17266,p04398
0.94674,0.0011419,0.25329,p04399
0.80861,0.0075364,0.28358,p04400
1.0941,0.0063049,0.28391,p04401
0.89508,0.0011505,0.21464,p04402
0.93725,0.0039953,0.36876,p04403
1.067,0.0084202,0.22132,p04404
0.89902,0.0057615,0.62461,p04405
0.91435,0.0021953,0.74957,p04406
0.93135,0.0051696,0.4728,p04407
1.0219,0.0015139,0.79348,p04408
1.0928,0.0033038,0.36555,p04409
1.1312,0.006008,0.69423,p04410
1.0792,0.0041556,0.88026,p04411
1.0049,0.0030375,0.39739,p04412
1.1003,0.0072711,0.61894,p04413
1.1354,0.0035504,0.7045,p04414
1.0415,0.0070716,0.32057,p04415
0.97697,0.0067222,0.22018,p04416
1.1908,0.0038333,0.28947,p04417
0.91692,0.0060899,0.31426,p04418
0.82484,0.0049065,0.19475,p04419
1.1079,0.0034143,0.73315,p04420
0.99449,0.0083027,0.84877,p04421
1.0384,0.005185,0.3802,p04422
0.96337,0.0075684,0.10052,p04423
1.1671,0.0080477,0.89081,p04424
0.80958,0.0039441,0.53682,p04425
1.1723,0.0011644,0.8542,p04426
0.97603,0.00083625,0.17374,p04427
0.96788,0.0096463,0.16776,p04428
0.99876,0.0016035,0.61434,p04429
0.95889,0.0066098,0.75086,p04430
0.99938,0.0072514,0.42144,p04431
1.0484,0.0058916,0.18881,p04432
0.86773,0.0045633,0.8137,p04433
1.1613,0.0015486,0.79426,p04434
1.1637,0.0045002,0.32487,p04435
0.92706,0.00071165,0.14785,p04436
0.98247,0.008052,0.62686,p04437
0.81433,0.0076283,0.50911,p04438
0.88256,0.0070111,0.31507,p04439
1.038,0.0053171,0.63437,p04440
1.0461,0.0024259,0.48331,p04441
0.83989,0.0018532,0.1502,p04442
1.1478,0.00092137,0.65978,p04443
1.094,0.0067517,0.84527,p04444
1.1054,0.0013979,0.52399,p04445
1.1338,0.0013156,0.81425,p04446
1.0747,0.0099153,0.38663,p04447
1.0108,0.0039009,0.79637,p04448
1.1721,0.0018545,0.45489,p04449
1.1014,0.0028143,0.67296,p04450
0.94593,0.0042503,0.19906,p04451
1.151,0.00095833,0.68077,p04452
1.1794,0.006152,0.2785,p04453
1.1147,0.0018227,0.16399,p04454
0.86401,0.00038519,0.65743,p04455
0.82819,0.0015683,0.72739,p04456
1.0338,0.0055081,0.72134,p04457
1.1907,0.0097702,0.42514,p04458
0.92011,0.0054761,0.39563,p04459
0.8424,0.0081457,0.86606,p04460
0.8356,0.00090116,0.55683,p04461
0.87077,0.0071545,0.35477,p04462
1.0488,0.0076756,0.75592,p04463
1.1695,0.0092837,0.55902,p04464
0.80711,0.0041253,0.11084,p04465
1.0198,0.0053663,0.50295,p04466
1.1066,0.0054955,0.34514,p04467
1.0838,0.009235,0.79539,p04468
1.1222,0.0062521,0.579,p04469
0.89365,0.0083971,0.54351,p04470
0.9599,0.0029167,0.75308,p04471
0.85634,0.00070195,0.81094,p04472
0.98732,0.0022313,0.76048,p04473
1.0379,0.0098871,0.75935,p04474
1.0075,0.0019175,0.29652,p04475
0.93819,0.0050735,0.58662,p04476
1.1145,0.0095452,0.73689,p04477
0.93442,0.0099698,0.46127,p04478
0.86352,0.004943,0.56559,p04479
0.81688,0.005403,0.42704,p04480
1.1793,0.0033469,0.55256,p04481
0.97229,0.00016301,0.64531,p04482
1.1193,0.0080038,0.11574,p04483
0.96233,0.00096421,0.20331,p04484
1.063,0.00086612,0.73168,p04485
1.1928,0.0087808,0.58751,p04486
1.1861,0.0045834,0.45233,p04487
1.0003,0.0090123,0.83274,p04488
0.94515,0.0045124,0.16973,p04489
0.99551,0.0026365,0.23626,p04490
1.0438,0.00058865,0.69745,p04491
1.0352,0.00038715,0.8459,p04492
1.0748,0.0066118,0.85374,p04493
1.0265,0.0093912,0.83748,p04494
1.1721,0.0011462,0.55713,p04495
1.1816,0.0079305,0.12093,p04496
1.1472,0.0077523,0.54731,p04497
1.1758,0.0068403,0.70177,p04498
0.93907,0.0067309,0.1836,p04499
1.1223,0.009385,0.45759,p04500
1.1311,0.0037601,0.62288,p04501
1.1322,0.0079751,0.5997,p04502
1.0087,0.0024232,0.80378,p04503
1.1607,0.0081797,0.29594,p04504
0.94385,0.0042826,0.45782,p04505
1.0451,0.004226,0.66871,p04506
1.1977,0.0071271,0.40576,p04507
0.96391,0.0028697,0.2347,p04508
1.0169,0.004802,0.32224,p04509
1.057,4.2837e-05,0.67015,p04510
0.8581,0.0042381,0.42742,p04511
1.1642,0.0049817,0.75397,p04512
1.0055,0.0035725,0.74403,p04513
0.89323,0.0094319,0.78572,p04514
1.0652,0.0021266,0.51271,p04515
1.0058,0.0026809,0.48556,p04516
1.0275,0.0094689,0.73553,p04517
0.89701,0.006213,0.82288,p04518
1.1724,0.007166,0.41433,p04519
1.1813,0.0044876,0.31733,p04520
1.1282,0.0028352,0.21651,p04521
0.95648,0.0067597,0.37814,p04522
1.1157,0.005198,0.30949,p04523
0.95174,0.0032573,0.68191,p04524
0.90409,0.00062825,0.36367,p04525
0.87659,0.0025851,0.34547,p04526
1.1966,0.0035919,0.34537,p04527
0.9714,0.0024171,0.84253,p04528
0.95724,0.002328,0.83337,p04529
0.88722,0.00047832,0.62794,p04530
1.1433,0.0077346,0.87877,p04531
0.80997,0.0024436,0.83504,p04532
1.0187,0.0080173,0.14699,p04533
1.194,0.0073202,0.84741,p04534
1.1965,0.0057105,0.88877,p04535
0.90861,0.0077011,0.61203,p04536
1.0412,0.0087307,0.27599,p04537
0.98283,0.0089391,0.18418,p04538
0.82609,0.0059028,0.47251,p04539
1.1267,0.0081131,0.31031,p04540
0.96415,0.0042266,0.39757,p04541
1.1514,0.0088438,0.72006,p04542
0.9174,0.0077483,0.87104,p04543
0.82498,0.0086494,0.50945,p04544
1.1028,0.0070395,0.60721,p04545
1.07,0.0016827,0.48167,p04546
0.85898,0.002804,0.47137,p04547
0.89708,0.0045809,0.89584,p04548
1.0151,0.0052226,0.41341,p04549
1.1581,0.0010985,0.21198,p04550
1.1646,0.0026461,0.54899,p04551
1.0724,0.0069971,0.74042,p04552
0.84752,0.0017256,0.78536,p04553
0.80779,0.0073106,0.85841,p04554
1.0722,0.0058603,0.89009,p04555
0.84979,0.0016642,0.52848,p04556
1.0763,0.0053977,0.4851,p04557
1.0065,0.0039822,0.73285,p04558
1.1185,0.0035196,0.53745,p04559
0.87986,0.0040937,0.50308,p04560
0.82704,0.0074291,0.34302,p04561
0.88811,0.009501,0.62752,p04562
1.1172,0.00079792,0.42318,p04563
0.98335,0.0011192,0.32254,p04564
0.90803,0.0057684,0.56671,p04565
1.0581,0.0038598,0.25794,p04566
1.0003,0.0053305,0.57564,p04567
1.1394,0.0011704,0.56309,p04568
0.82658,0.0074903,0.45275,p04569
0.94987,0.0015086,0.43514,p04570
0.84998,0.0084272,0.86465,p04571
1.1504,0.00015591,0.7603,p04572
0.99881,0.0021054,0.60051,p04573
0.91532,0.0020985,0.1788,p04574
0.8223,0.0010088,0.66363,p04575
1.0532,0.0043321,0.38241,p04576
0.82603,0.0088674,0.52032,p04577
0.91303,0.0073921,0.132,p04578
0.89691,0.003694,0.19681,p04579
0.9758,0.0028749,0.63939,p04580
1.0253,0.00082607,0.82459,p04581
1.0388,0.0080769,0.46988,p04582
1.1469,0.0056287,0.61852,p04583
1.156,0.0040454,0.87263,p04584
0.86302,0.0084909,0.28716,p04585
1.0085,0.0043203,0.29505,p04586
1.1684,0.0038255,0.43741,p04587
0.84106,0.0040062,0.46627,p04588
0.89496,0.005244,0.40294,p04589
1.0991,0.0049479,0.45183,p04590
0.94038,0.0087501,0.58358,p04591
0.80789,0.0099255,0.5977,p04592
1.1203,0.0049367,0.29265,p04593
1.0068,0.0062074,0.81441,p04594
0.82757,0.002289,0.54442,p04595
0.82254,0.0078855,0.19707,p04596
0.81299,0.0087459,0.13359,p04597
0.96213,0.0099292,0.58608,p04598
0.87825,0.0057713,0.23035,p04599
1.1179,0.0055001,0.45903,p04600
1.1829,0.0094926,0.3485,p04601
0.88434,0.0054457,0.10442,p04602
1.1626,0.0066235,0.7695,p04603
0.90789,0.0038142,0.58035,p04604
1.097,0.0090622,0.40943,p04605
0.88645,0.0071252,0.6578,p04606
0.91258,0.0022259,0.72397,p04607
1.0566,0.00085942,0.57146,p04608
1.0494,0.001516,0.64567,p04609
0.81277,0.005694,0.6379,p04610
0.91681,0.0075749,0.53094,p04611
1.1583,0.0012088,0.25498,p04612
0.97756,0.0063555,0.4556,p04613
0.99575,0.0016971,0.26412,p04614
1.0944,0.0098277,0.58117,p04615
1.0423,0.00075782,0.1819,p04616
1.0812,0.00076166,0.34443,p04617
1.0441,0.005507,0.59228,p04618
1.1478,0.005355,0.26816,p04619
1.0249,0.0048332,0.42486,p04620
1.1625,0.0044397,0.52155,p04621
0.82244,0.0090372,0.10785,p04622
1.0357,0.0026976,0.42003,p04623
1.1823,0.0064352,0.42269,p04624
0.83937,0.004894,0.64546,p04625
1.1526,0.0084935,0.76309,p04626
0.8493,0.0098353,0.79153,p04627
1.0164,0.004597,0.82498,p04628
1.0487,0.0048556,0.29743,p04629
1.0197,0.0045985,0.54161,p04630
0.96589,0.0057321,0.89071,p04631
1.1522,0.0035076,0.85026,p04632
0.87048,0.0098825,0.35093,p04633
1.0647,0.0017807,0.80481,p04634
0.96691,0.00085069,0.54782,p04635
0.83207,2.3193e-05,0.52673,p04636
1.1888,0.0010187,0.29939,p04637
0.84859,0.0020591,0.49345,p04638
1.0181,0.0052582,0.40813,p04639
0.88276,0.0051938,0.77885,p04640
0.92151,0.0043153,0.20075,p04641
0.83808,0.0097414,0.50085,p04642
0.81041,0.0090655,0.19399,p04643
1.1323,0.0058194,0.50055,p04644
0.94395,0.0068356,0.51366,p04645
0.97532,0.0023364,0.3819,p04646
0.97811,0.0050381,0.60626,p04647
1.1361,0.0013165,0.5116,p04648
0.85833,0.0053297,0.72362,p04649
0.9825,0.0040192,0.32286,p04650
1.0702,0.0037691,0.11964,p04651
0.9162,0.0092274,0.11057,p04652
0.84156,0.0060911,0.27514,p04653
0.85442,0.0017477,0.84275,p04654
1.098,0.0027288,0.57583,p04655
1.1654,0.0069586,0.30752,p04656
1.1715,0.0070667,0.2337,p04657
1.0111,0.0044634,0.80468,p04658
1.0931,0.00058224,0.65098,p04659
0.80733,0.008498,0.10672,p04660
0.85327,0.0073082,0.23995,p04661
0.88099,0.0022592,0.16958,p04662
1.0798,0.0016341,0.25831,p04663
0.99215,0.0097622,0.2477,p04664
1.0343,0.0012565,0.31915,p04665
1.1754,0.0072753,0.33471,p04666
0.8656,0.005927,0.80147,p04667
0.9779,0.0070444,0.19599,p04668
1.0281,0.0097314,0.14545,p04669
1.0623,0.00065592,0.53782,p04670
1.1796,0.0013454,0.24382,p04671
0.80751,0.0016815,0.40773,p04672
1.1903,0.0089704,0.12821,p04673
1.0719,0.0049657,0.64472,p04674
1.0752,0.0085365,0.8406,p04675
1.1263,0.0087207,0.18924,p04676
1.1634,0.0072641,0.21722,p04677
1.0094,0.00060546,0.27336,p04678
0.84729,0.0065824,0.17835,p04679
1.1174,0.0043799,0.78226,p04680
0.90339,0.0017703,0.35126,p04681
1.1123,0.0033966,0.79182,p04682
0.84904,0.0092695,0.37432,p04683
1.096,0.0085277,0.18617,p04684
1.1046,0.0094562,0.45813,p04685
0.88881,0.0021106,0.57468,p04686
1.119,0.00065812,0.86769,p04687
1.0043,0.0001117,0.68444,p04688
1.1998,0.0085512,0.5959,p04689
0.9325,0.0052193,0.40852,p04690
1.0659,0.0095111,0.17351,p04691
0.86532,0.0064685,0.20558,p04692
1.0656,0.0074928,0.51088,p04693
0.82394,0.0022128,0.52769,p04694
1.1298,9.1608e-05,0.7592,p04695
0.8537,0.0014287,0.49286,p04696
0.90327,0.0096241,0.87949,p04697
0.90304,0.0052103,0.16699,p04698
0.80613,0.0025463,0.81301,p04699
1.0984,0.005945,0.38815,p04700
0.89791,0.00063509,0.71998,p04701
1.0691,0.0076019,0.49774,p04702
1.1124,0.0034302,0.37739,p04703
1.1273,0.0069455,0.35933,p04704
1.0983,0.0047194,0.50626,p04705
0.98798,0.0070849,0.65884,p04706
0.88446,0.0046431,0.21063,p04707
0.96623,0.008689,0.67694,p04708
0.95871,0.00018051,0.76731,p04709
0.96934,0.0031343,0.49875,p04710
0.95702,0.0050687,0.66343,p04711
0.89105,0.00037818,0.17185,p04712
1.1004,0.0073197,0.55805,p04713
1.0365,0.0079539,0.40989,p04714
1.0417,0.0012445,0.46208,p04715
0.86132,0.009639,0.2955,p04716
1.1819,0.0097066,0.32894,p04717
1.0697,0.0080241,0.55414,p04718
0.80203,0.0011066,0.32046,p04719
0.87308,0.0068253,0.82371,p04720
0.81839,0.0046371,0.47556,p04721
1.0372,0.0027588,0.86237,p04722
0.89251,0.0055494,0.33032,p04723
0.98575,0.0058304,0.51938,p04724
0.80766,0.0026723,0.63278,p04725
1.0283,0.0043058,0.10045,p04726
0.89993,0.00072768,0.48476,p04727
1.0177,0.0056026,0.311,p04728
0.87784,0.0051007,0.33638,p04729
0.87504,0.0041821,0.71312,p04730
0.8798,0.0071931,0.84956,p04731
1.1954,0.0051055,0.89922,p04732
1.1098,0.00049077,0.24337,p04733
1.1203,0.0049443,0.76899,p04734
1.1647,0.0041164,0.70827,p04735
0.9558,0.0086093,0.82244,p04736
0.88754,0.0049747,0.19797,p04737
1.1701,0.0050352,0.38084,p04738
0.80868,0.0062452,0.55838,p04739
1.0769,0.0039248,0.27004,p04740
1.0636,0.0089247,0.2636,p04741
0.96994,0.0055831,0.86675,p04742
0.95133,0.0093018,0.42027,p04743
1.1045,0.0066815,0.56836,p04744
1.0836,0.0053898,0.21161,p04745
0.8036,0.0072387,0.52717,p04746
0.90599,0.0093588,0.57652,p04747
1.0817,0.0059857,0.87015,p04748
0.8334,0.0072609,0.71411,p04749
0.99061,0.0087577,0.14437,p04750
1.0106,0.0024912,0.66854,p04751
1.1967,0.0021217,0.28584,p04752
1.1658,0.0016532,0.64488,p04753
1.0541,0.0068435,0.35207,p04754
0.99482,0.0058626,0.34012,p04755
1.1595,0.0092138,0.13381,p04756
1.1853,0.0093228,0.20434,p04757
0.87106,0.0097474,0.52811,p04758
1.0642,0.0011459,0.49538,p04759
0.89819,0.0089499,0.56099,p04760
1.0761,0.00672,0.24804,p04761
0.85461,0.000755,0.63391,p04762
0.87836,0.0091396,0.8188,p04763
1.0877,0.0070541,0.3539,p04764
0.81951,0.008126,0.16007,p04765
0.86693,0.0034043,0.61666,p04766
0.92818,0.0018355,0.45948,p04767
0.8961,0.003954,0.38677,p04768
0.93387,0.00076715,0.6328,p04769
1.0134,0.00061384,0.13545,p04770
1.0541,0.0026582,0.63187,p04771
1.1754,0.000413,0.26111,p04772
0.88003,0.0059768,0.58059,p04773
1.1367,0.0096639,0.11423,p04774
0.82698,0.00036983,0.50391,p04775
1.1982,0.0037293,0.25694,p04776
1.1258,0.0045429,0.65704,p04777
1.076,0.0034973,0.48048,p04778
1.0761,0.0060783,0.10382,p04779
1.1662,0.0031048,0.57357,p04780
0.83281,0.0014833,0.84223,p04781
0.82193,0.0039587,0.48722,p04782
0.86486,0.0051711,0.61185,p04783
0.9795,0.0075989,0.15291,p04784
1.0244,0.0049086,0.18021,p04785
1.1539,0.00094125,0.81698,p04786
1.0124,0.0088309,0.15677,p04787
0.96821,0.0022969,0.23683,p04788
0.86127,0.00038293,0.55568,p04789
0.87179,0.0080197,0.53669,p04790
0.81523,0.0067049,0.42096,p04791
1.1577,0.0066622,0.77452,p04792
1.1092,0.00083471,0.84447,p04793
0.90829,0.0075853,0.28463,p04794
1.0042,0.0042821,0.89688,p04795
0.80983,0.0069297,0.17724,p04796
0.92363,0.0031723,0.27488,p04797
0.99956,0.0063985,0.54879,p04798
0.91391,0.0048831,0.79779,p04799
1.0893,0.0061956,0.51493,p04800
0.82326,0.00032995,0.17503,p04801
0.87493,0.0051385,0.82162,p04802
0.985,0.0053459,0.47078,p04803
0.91274,0.0048107,0.43812,p04804
0.85022,0.0021935,0.52738,p04805
0.93716,0.0016169,0.61727,p04806
0.87186,0.0056277,0.77903,p04807
0.85263,0.00031969,0.1123,p04808
1.1425,0.0023138,0.70018,p04809
1.0875,0.0052812,0.50201,p04810
1.1778,0.0071804,0.18695,p04811
0.81165,0.0049629,0.2444,p04812
1.1997,0.0044044,0.49924,p04813
1.0525,0.0099955,0.35435,p04814
1.0077,0.0085865,0.61367,p04815
1.1035,0.0069133,0.42662,p04816
1.0024,0.00035872,0.31634,p04817
0.98829,0.0058458,0.82323,p04818
0.87092,0.001233,0.46388,p04819
0.85934,0.0019108,0.66218,p04820
0.8091,0.0012659,0.2173,p04821
0.81199,0.0031294,0.7642,p04822
0.90369,0.0077877,0.75089,p04823
0.87996,0.0065599,0.7829,p04824
1.0647,0.00064336,0.266,p04825
0.94432,0.00084202,0.48425,p04826
0.82418,0.0099581,0.57071,p04827
1.0737,0.0067951,0.88768,p04828
0.97515,0.0043248,0.22525,p04829
1.1625,0.0082314,0.40403,p04830
1.1872,0.0060341,0.35889,p04831
0.86848,0.0094971,0.86665,p04832
0.84177,0.0075545,0.42972,p04833
1.1947,0.00049616,0.8941,p04834
1.0593,0.0038816,0.27715,p04835
1.1465,0.0041702,0.23878,p04836
0.95028,0.0062611,0.17047,p04837
0.90551,0.0090804,0.89551,p04838
0.99444,0.0072541,0.78935,p04839
0.86743,0.0043607,0.12452,p04840
0.921,0.0057189,0.57436,p04841
0.9757,0.0074574,0.24056,p04842
0.92859,0.0077735,0.73252,p04843
0.94235,0.0082175,0.58109,p04844
1.1388,0.0080598,0.23669,p04845
1.0102,0.0060222,0.42808,p04846
0.8914,0.0046385,0.6491,p04847
1.1535,0.0023452,0.35064,p04848
1.1538,0.0040775,0.83263,p04849
1.1488,0.0032011,0.56383,p04850
1.1327,0.0089872,0.68639,p04851
0.89451,0.0078172,0.68768,p04852
1.1714,0.0069435,0.26337,p04853
0.90723,0.0091956,0.21087,p04854
0.87888,0.0092142,0.21781,p04855
1.1241,0.0065446,0.75456,p04856
1.1588,0.00040763,0.45217,p04857
0.9876,0.0062819,0.4536,p04858
1.0948,0.0040319,0.34815,p04859
0.93595,0.0050083,0.45094,p04860
0.81772,0.0022799,0.79103,p04861
1.1976,0.0019894,0.11196,p04862
1.0873,0.0086436,0.23081,p04863
0.85964,0.0065877,0.1437,p04864
0.83482,0.009999,0.49073,p04865
1.1833,0.0094869,0.70166,p04866
0.95266,0.0034634,0.11362,p04867
0.95057,0.0047715,0.33328,p04868
1.1005,0.0076271,0.2783,p04869
1.1867,0.0061876,0.46074,p04870
0.83974,0.0022873,0.70278,p04871
0.93541,0.005647,0.3275,p04872
1.1804,0.0082233,0.88832,p04873
0.97218,0.0036886,0.30791,p04874
0.9585,0.0097038,0.30671,p04875
0.96425,0.0081012,0.73041,p04876
0.98911,0.0070276,0.17762,p04877
1.1466,0.0029308,0.81651,p04878
1.0922,0.0001241,0.71371,p04879
0.92676,0.006385,0.14155,p04880
0.91672,0.0095062,0.21328,p04881
0.93501,0.0015241,0.61351,p04882
0.82268,0.0048261,0.52119,p04883
1.0907,0.0049106,0.23767,p04884
1.0189,0.0067782,0.29694,p04885
0.96508,0.0063187,0.46038,p04886
0.91073,0.0043291,0.52617,p04887
0.92479,0.0030432,0.85473,p04888
1.1747,0.0003025,0.63235,p04889
1.1749,0.0060123,0.85148,p04890
0.88063,0.0013024,0.62152,p04891
1.0387,0.0016214,0.8482,p04892
0.90048,0.0068988,0.33961,p04893
0.99331,0.0039566,0.20117,p04894
0.90578,0.0013739,0.49448,p04895
1.0058,0.0030227,0.50537,p04896
1.1521,0.0016632,0.41949,p04897
1.0683,0.0025976,0.8831,p04898
1.0016,0.0064409,0.64764,p04899
0.91122,0.0053159,0.24919,p04900
0.8583,0.0031407,0.49147,p04901
1.1939,0.0080369,0.71244,p04902
1.0243,0.0046023,0.24872,p04903
0.84025,0.00038983,0.45726,p04904
1.1464,0.0093637,0.54514,p04905
1.1266,0.0059011,0.27123,p04906
1.0746,0.0043077,0.4818,p04907
1.0328,0.0036746,0.70811,p04908
0.85231,0.0083556,0.11795,p04909
1.1516,0.0014772,0.7162,p04910
0.80948,0.0073807,0.61471,p04911
1.1007,0.007366,0.25178,p04912
0.90998,0.004932,0.54467,p04913
1.0859,0.0022474,0.16479,p04914
0.99004,0.00070794,0.79928,p04915
1.012,0.00031673,0.89886,p04916
